id,gender,relationship_status,education,location,sports,favorite_teams,friends_count,posts_count,likes_count,music_count,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
7197838567681855,female,married,Master's,"North Markshire, Papua New Guinea","['Basketball', 'Baseball', 'Soccer']",['Manchester United'],343,428,4320,199,0.7432345876701361,0.8856,0.4205841168233647,0.7995,0.6558616493194556
7964028904153164,female,widowed,PhD,"Port Aaron, Philippines","['Tennis', 'Baseball']",['FC Barcelona'],1710,311,3726,194,0.9372898318654924,0.5622,0.5026205241048209,0.7969999999999999,0.7264406725380304
9899857092668033,male,widowed,Associate's,"South Michelle, Cayman Islands",['Baseball'],['Real Madrid'],4856,116,9855,108,0.498628903122498,0.5232,0.6914182836567313,0.554,0.559084387510008
8174478058203246,female,divorced,Associate's,"Port Pamelashire, Equatorial Guinea","['Baseball', 'Hockey']",['FC Barcelona'],3868,425,4788,109,0.44791833466773423,0.48500000000000004,0.632126425285057,0.7545,0.6383266613290632
8724005939916918,female,married,Bachelor's,"Port Antonio, Namibia",['Tennis'],"['Los Angeles Lakers', 'FC Barcelona']",4027,398,5982,17,0.5598678943154524,0.8796,0.6416683336667334,0.7084999999999999,0.6013284227381905
672582867949582,male,widowed,Bachelor's,"South Danielle, Jordan","['Football', 'Baseball', 'Hockey']",['FC Barcelona'],2862,211,9302,124,0.5930944755804644,0.5422,0.5717543508701741,0.562,0.5432220976781424
3350142927682013,male,widowed,Associate's,"East Stephen, Paraguay",['Soccer'],['FC Barcelona'],695,388,2665,186,0.42667133706965577,0.5776,0.44170834166833367,0.593,0.738114651721377
5269675295871919,female,widowed,Master's,"Zamoraville, Falkland Islands (Malvinas)",['Football'],['FC Barcelona'],1314,174,3959,29,0.7396216973578863,0.5347999999999999,0.47885577115423084,0.7144999999999999,0.7719132105684547
9239596460624064,male,divorced,Bachelor's,"New Joelside, Azerbaijan",['Baseball'],['New York Knicks'],1418,64,7529,19,0.5753502802241793,0.4128,0.4850970194038808,0.5095,0.6729988791032827
1272252541353465,female,single,Associate's,"Robinsonville, Heard Island and McDonald Islands",['Football'],"['Real Madrid', 'FC Barcelona']",4397,481,3507,61,0.43509807846277027,0.6961999999999999,0.663872774554911,0.7304999999999999,0.6672076861489191
6389289663127903,male,widowed,PhD,"Smithstad, Gibraltar","['Football', 'Hockey', 'Tennis']",['Real Madrid'],469,184,8740,37,0.9874699759807847,0.5367999999999999,0.4281456291258252,0.5185,0.5765200960768614
8136655211270775,male,married,Associate's,"Arnoldtown, Korea","['Baseball', 'Basketball', 'Hockey']","['Real Madrid', 'Manchester United']",2941,287,7250,179,0.4725580464371497,0.8574,0.576495299059812,0.5895,0.5949678142514011
6156231597544129,male,divorced,Associate's,"South Damon, Venezuela","['Hockey', 'Soccer', 'Football']","['Manchester United', 'FC Barcelona']",866,34,1876,175,0.41877502001601286,0.40680000000000005,0.4519703940788158,0.5875,0.9112999199359488
890425212403405,male,widowed,Associate's,"Charlesview, Jersey",['Soccer'],['New York Knicks'],2262,368,3534,81,0.4353682946357086,0.5736,0.535747149429886,0.5405,0.7113268214571657
5394557957265156,male,widowed,Master's,"West Glennfurt, Mauritania","['Basketball', 'Hockey']",['FC Barcelona'],4405,190,8208,82,0.7821457165732586,0.538,0.6643528705741149,0.541,0.5954171337069656
5632224686026646,male,married,High School,"Susanberg, Guinea-Bissau","['Baseball', 'Football']","['FC Barcelona', 'New York Knicks']",2877,394,5547,95,0.35551441152922336,0.8788,0.5726545309061812,0.5475,0.6203423538831065
3413459211708894,female,married,Master's,"Travisberg, Vietnam",['Football'],['Real Madrid'],906,228,9041,168,0.7904823859087269,0.8456,0.454370874174835,0.7839999999999999,0.5468704563650921
83500862281737,female,divorced,Master's,"Taylormouth, Estonia","['Basketball', 'Hockey']","['Real Madrid', 'FC Barcelona']",2735,309,8582,102,0.785888710968775,0.46180000000000004,0.564132826565313,0.751,0.5328451561248998
3493059629901746,male,single,PhD,"Lake Laura, Gambia","['Basketball', 'Soccer']",['Manchester United'],2135,361,9621,44,0.996287029623699,0.6722,0.528125625125025,0.522,0.47045188150520423
5976369633328339,male,married,Bachelor's,"Port Michele, United States of America","['Tennis', 'Soccer']",['Los Angeles Lakers'],2739,141,957,50,0.5095776621297038,0.8282,0.564372874574915,0.525,0.905289351481185
7857946140465278,male,divorced,Bachelor's,"Margaretchester, British Virgin Islands","['Football', 'Baseball']",['FC Barcelona'],2239,362,8432,59,0.5843875100080064,0.47240000000000004,0.5343668733746749,0.5295,0.5176499599679742
6772630465235103,male,divorced,High School,"Perryburgh, Guinea-Bissau","['Baseball', 'Basketball']",['Manchester United'],380,23,9424,5,0.3943154523618895,0.4046,0.42280456091218244,0.5025,0.613538190552442
6710557361988241,male,single,High School,"South Christopher, Azerbaijan","['Baseball', 'Basketball']","['New York Knicks', 'Los Angeles Lakers']",1138,214,210,163,0.30210168134507603,0.6428,0.4682936587317464,0.5815,0.9059932746196957
7291939662775721,male,single,Associate's,"East Steven, Guam",['Hockey'],"['Real Madrid', 'FC Barcelona']",2035,60,9580,5,0.4958767013610889,0.612,0.522124424884977,0.5025,0.5924931945556444
7787348460992138,male,widowed,Master's,"Sabrinahaven, San Marino","['Hockey', 'Soccer', 'Basketball']","['FC Barcelona', 'New York Knicks']",2107,334,7842,144,0.7784827862289831,0.5668,0.5264452890578115,0.572,0.5524688550840672
9882001210697004,male,divorced,High School,"Russellborough, Zimbabwe",['Football'],"['New York Knicks', 'FC Barcelona']",2791,381,4470,143,0.3447357886309047,0.4762,0.56749349869974,0.5715,0.6686568454763812
5257922340188191,male,widowed,High School,"South Raymondburgh, Wallis and Futuna",['Soccer'],['New York Knicks'],854,498,4341,76,0.34344475580464373,0.5996,0.45125025005001,0.538,0.6270209767814251
3707936502005030,male,married,High School,"Rickeyburgh, Oman","['Tennis', 'Soccer']",['Los Angeles Lakers'],4774,64,3329,39,0.33331665332265814,0.8128000000000001,0.686497299459892,0.5195,0.8411333867093675
6178781851453362,male,widowed,Bachelor's,"Howellbury, Thailand",['Basketball'],"['FC Barcelona', 'New York Knicks']",2483,262,2004,86,0.5200560448358686,0.5524,0.5490098019603921,0.543,0.8149758206565252
2375391409336304,male,single,Master's,"South Mike, Saint Pierre and Miquelon","['Football', 'Hockey', 'Soccer']","['Los Angeles Lakers', 'Real Madrid']",991,500,951,52,0.709517614091273,0.7,0.4594718943788758,0.526,0.7619295436349078
1181458219208661,female,single,Associate's,"Fosterstad, Svalbard & Jan Mayen Islands","['Soccer', 'Tennis', 'Hockey']",['FC Barcelona'],1631,157,8803,145,0.4881004803843075,0.6314,0.49787957591518306,0.7725,0.5847980784627702
7178969020837793,male,single,High School,"Gregoryport, Thailand",['Baseball'],['FC Barcelona'],3311,163,86,8,0.30086068855084064,0.6325999999999999,0.5986997399479896,0.504,0.9313572457966373
4094732531359886,female,married,High School,"Gordonberg, British Virgin Islands",['Hockey'],['FC Barcelona'],2271,219,7765,111,0.37771216973578864,0.8438000000000001,0.5362872574514903,0.7555,0.6015513210568454
8189620510226078,female,married,Associate's,"Gabrielaland, Aruba",['Basketball'],['FC Barcelona'],3651,106,6638,109,0.4664331465172138,0.8212,0.6191038207641528,0.7545,0.6918674139311449
2410344077133134,male,married,Associate's,"Mitchellton, Zimbabwe","['Football', 'Baseball', 'Hockey']",['Los Angeles Lakers'],3114,251,7678,89,0.47684147317854286,0.8502000000000001,0.5868773754750951,0.5445,0.5922341072858286
6085406504478756,female,divorced,Bachelor's,"North Adam, Kiribati","['Tennis', 'Soccer']","['Real Madrid', 'Manchester United']",3890,224,9957,184,0.5996497197758206,0.44480000000000003,0.6334466893378676,0.7919999999999999,0.5118011208967174
1966924052463306,female,widowed,Master's,"Mitchellside, Libyan Arab Jamahiriya","['Tennis', 'Soccer']","['Manchester United', 'Real Madrid']",2540,435,8929,127,0.7893614891913531,0.587,0.5524304860972195,0.7635,0.4685540432345876
8218402302967454,female,divorced,Bachelor's,"Johnnyview, Tunisia","['Basketball', 'Soccer', 'Football']",['Los Angeles Lakers'],1853,341,6217,185,0.5622197758206565,0.46820000000000006,0.5112022404480896,0.7925,0.6147208967173738
4799652981399290,female,married,Associate's,"North Edwinstad, Sri Lanka",['Tennis'],"['Real Madrid', 'Los Angeles Lakers']",2659,277,921,197,0.40921737389911933,0.8554,0.5595719143828766,0.7985,0.8523305044035228
7359750227824081,male,divorced,Associate's,"South Tiffanyshire, Albania",['Basketball'],"['Los Angeles Lakers', 'FC Barcelona']",3722,200,4484,132,0.4448759007205765,0.44000000000000006,0.623364672934587,0.5660000000000001,0.7404963971176941
5411822133762619,male,divorced,High School,"Bradleyshire, China","['Hockey', 'Tennis', 'Soccer']",['New York Knicks'],2254,443,8258,185,0.3826461168935148,0.48860000000000003,0.5352670534106821,0.5925,0.49221553242594074
1304683934029524,male,divorced,Master's,"West Michele, Namibia","['Soccer', 'Baseball']","['Los Angeles Lakers', 'Manchester United']",2536,350,7183,107,0.7718875100080064,0.47000000000000003,0.5521904380876175,0.5535,0.5724499599679743
9875397600197809,female,single,High School,"South Nicoleton, Monaco",['Basketball'],['Real Madrid'],3082,445,6628,78,0.36633306645316255,0.689,0.5849569913982797,0.739,0.5566677341873498
7568303970695279,male,single,High School,"Port Jessicafurt, Mayotte","['Football', 'Baseball', 'Hockey']",['Real Madrid'],1557,35,4053,8,0.340562449959968,0.607,0.4934386877375475,0.504,0.8237502001601281
7531526140702864,female,divorced,Associate's,"South Meganchester, Venezuela","['Soccer', 'Tennis']","['New York Knicks', 'FC Barcelona']",4246,329,5014,187,0.4501801441152923,0.46580000000000005,0.6548109621924385,0.7935,0.667679423538831
1589052647053357,female,married,Master's,"Robinsonton, Turks and Caicos Islands",['Soccer'],"['Manchester United', 'FC Barcelona']",3665,383,3775,28,0.7377802241793434,0.8766,0.6199439887977596,0.714,0.695679103282626
5120155138867590,male,married,Associate's,"South Michelle, Tunisia","['Tennis', 'Football']","['FC Barcelona', 'Los Angeles Lakers']",4699,470,7955,175,0.47961369095276224,0.894,0.681996399279856,0.5875,0.49354523618895113
4845343202786943,female,widowed,Associate's,"Carlosview, Jamaica","['Hockey', 'Basketball']",['FC Barcelona'],1221,314,3812,69,0.43815052041633307,0.5628,0.4732746549309862,0.7344999999999999,0.7217979183346677
7995884081672844,female,single,Bachelor's,"Stevenmouth, Bangladesh","['Tennis', 'Soccer']",['Real Madrid'],2875,136,8378,59,0.5838470776621297,0.6272,0.5725345069013803,0.7294999999999999,0.6102116893514812
4389942148978004,female,married,PhD,"South Michaelshire, San Marino","['Baseball', 'Basketball', 'Hockey']","['Real Madrid', 'FC Barcelona']",2566,136,4008,111,0.9401120896717374,0.8272,0.5539907981596319,0.7555,0.7851516413130504
6108903064520602,male,widowed,Master's,"Hopkinsmouth, Guatemala",['Football'],['Real Madrid'],2517,22,4296,191,0.7429943955164131,0.5044,0.5510502100420084,0.5955,0.8192224179343475
5553967025059577,male,single,Associate's,"Allenton, Brunei Darussalam","['Football', 'Tennis']","['Los Angeles Lakers', 'New York Knicks']",1957,444,7916,12,0.4792233787029624,0.6888,0.5174434886977396,0.506,0.5055064851881506
8750773416444690,male,divorced,Master's,"Lake Pamelachester, Palestinian Territory","['Soccer', 'Basketball', 'Baseball']",['FC Barcelona'],4237,335,9580,169,0.7958767013610888,0.467,0.6542708541708342,0.5845,0.48249319455564443
8306187815991437,female,single,Bachelor's,"Woodchester, Switzerland",['Soccer'],"['FC Barcelona', 'New York Knicks']",529,111,7660,144,0.5766613290632506,0.6222,0.431746349269854,0.7719999999999999,0.6489546837469975
4722262610398915,female,single,PhD,"Port Nichole, Macao",['Baseball'],"['Manchester United', 'Los Angeles Lakers']",3388,193,9383,197,0.9939051240992794,0.6386,0.6033206641328266,0.7985,0.5471795036028823
6611861929547680,female,single,High School,"Lake Christopherfurt, Bhutan","['Basketball', 'Baseball', 'Tennis']",['Los Angeles Lakers'],4585,470,9071,93,0.3907826261008807,0.694,0.6751550310062013,0.7464999999999999,0.4488694955964771
3425067247240587,male,single,High School,"Dawnton, Liberia",['Hockey'],"['FC Barcelona', 'New York Knicks']",4061,37,1583,147,0.31584267413931144,0.6073999999999999,0.6437087417483497,0.5735,0.9218293034427542
7449073028716453,female,divorced,PhD,"Brettmouth, Dominican Republic",['Basketball'],['FC Barcelona'],1520,395,3227,92,0.9322958366693355,0.47900000000000004,0.4912182436487298,0.746,0.7128166533226581
8665590235283964,male,married,High School,"Barryside, Gambia",['Basketball'],['FC Barcelona'],4522,39,2603,193,0.32605084067253803,0.8078000000000001,0.671374274854971,0.5965,0.8801966373098479
1276723687446670,male,divorced,Master's,"North Elizabethchester, Hungary","['Football', 'Soccer']","['Real Madrid', 'Los Angeles Lakers']",620,405,3765,195,0.7376801441152921,0.48100000000000004,0.4372074414882977,0.5975,0.687279423538831
4895999101663075,male,divorced,Associate's,"New Nathan, Philippines","['Basketball', 'Tennis', 'Football']","['Real Madrid', 'Los Angeles Lakers']",2302,134,9510,70,0.4951761409127302,0.4268,0.5381476295259052,0.535,0.5656954363490793
7860930245327294,female,single,Bachelor's,"East Johnbury, Solomon Islands","['Hockey', 'Football']","['Real Madrid', 'New York Knicks']",2078,499,93,69,0.5009307445956765,0.6998,0.5247049409881976,0.7344999999999999,0.7966770216172938
7412498033612771,male,single,Associate's,"South Michaelmouth, Burundi","['Basketball', 'Football', 'Soccer']",['Manchester United'],3133,299,3781,180,0.4378402722177742,0.6597999999999999,0.5880176035207041,0.59,0.7290389111289031
8465414934075707,female,married,High School,"Mirandaville, Korea",['Football'],['Los Angeles Lakers'],4449,371,833,61,0.3083366693354684,0.8742000000000001,0.666993398679736,0.7304999999999999,0.8182533226581266
8279016193338208,female,married,Master's,"Gordonside, Iceland","['Tennis', 'Soccer', 'Hockey']","['Real Madrid', 'FC Barcelona']",4179,318,9135,149,0.7914231385108086,0.8636,0.6507901580316063,0.7745,0.5071074459567655
3915790239471492,male,single,High School,"Cookeborough, Mauritania","['Hockey', 'Basketball', 'Tennis']",['FC Barcelona'],2992,394,7471,46,0.37476981585268215,0.6788,0.5795559111822365,0.523,0.5433207365892714
9530941742362539,female,divorced,High School,"Lake Amanda, Turkey",['Football'],"['Real Madrid', 'Los Angeles Lakers']",947,252,9445,188,0.3945256204963971,0.4504,0.45683136627325466,0.7939999999999999,0.5210975180144115
5730369628695459,female,divorced,Associate's,"Russellfort, North Macedonia","['Baseball', 'Soccer']","['New York Knicks', 'Real Madrid']",2940,193,3951,137,0.43954163330664536,0.43860000000000005,0.5764352870574115,0.7685,0.7646334667734187
8357335999901799,male,widowed,High School,"Port Markside, Guinea-Bissau",['Soccer'],"['Manchester United', 'Real Madrid']",1029,158,9454,190,0.3946156925540432,0.5316,0.46175235047009405,0.595,0.558337229783827
6949620290417872,male,divorced,Master's,"Thomashaven, Reunion","['Baseball', 'Football', 'Tennis']",['Real Madrid'],1167,70,4217,171,0.7422037630104082,0.41400000000000003,0.4700340068013603,0.5855,0.8031849479583667
4491887503886849,female,single,Associate's,"Stewarthaven, Hungary","['Tennis', 'Hockey']",['Manchester United'],2465,264,8508,70,0.4851481184947959,0.6527999999999999,0.5479295859171834,0.735,0.5538075260208166
7697159020829761,female,married,Bachelor's,"Lake Sarahview, Kazakhstan","['Baseball', 'Hockey']",['Manchester United'],965,47,9819,28,0.5982686148919135,0.8094,0.45791158231646334,0.714,0.5881255404323459
261991259670507,male,divorced,Bachelor's,"West Laurenbury, Djibouti",['Tennis'],"['New York Knicks', 'Real Madrid']",2377,377,693,55,0.506935548438751,0.47540000000000004,0.5426485297059412,0.5275,0.821457806244996
7137056281760374,female,widowed,PhD,"Matthewmouth, British Virgin Islands","['Hockey', 'Basketball']","['Real Madrid', 'New York Knicks']",3235,271,3016,181,0.9301841473178543,0.5542,0.5941388277655532,0.7905,0.7708634107285828
561648062365628,female,widowed,Bachelor's,"Barbarashire, Svalbard & Jan Mayen Islands",['Soccer'],['New York Knicks'],343,380,4194,197,0.5419735788630905,0.5760000000000001,0.4205841168233647,0.7985,0.6801056845476381
4785035374452841,female,married,Master's,"East Tammy, Bahamas","['Hockey', 'Basketball']",['Manchester United'],623,130,3464,104,0.7346677341873499,0.8260000000000001,0.4373874774954991,0.752,0.8093290632506004
4538287258030374,male,married,High School,"North Sarah, French Guiana",['Tennis'],"['Real Madrid', 'New York Knicks']",3761,123,6767,157,0.3677241793434748,0.8246,0.6257051410282056,0.5785,0.6799032826261008
6412571318676833,female,single,PhD,"South Johnchester, Montenegro",['Football'],['New York Knicks'],391,30,3145,169,0.9314751801441153,0.606,0.42346469293858774,0.7845,0.8620992794235388
9341021783172890,female,widowed,Bachelor's,"Bowenhaven, Swaziland","['Hockey', 'Soccer', 'Basketball']",['Manchester United'],2327,309,7688,44,0.5769415532425941,0.5618,0.5396479295859172,0.722,0.5686337870296236
7599158075447609,male,widowed,Bachelor's,"Tracimouth, Greenland","['Hockey', 'Basketball']",['Manchester United'],3037,449,3769,131,0.5377201761409127,0.5898,0.582256451290258,0.5655,0.6695192954363491
1557438912250702,male,married,Bachelor's,"Scottmouth, Trinidad and Tobago","['Tennis', 'Football', 'Soccer']","['Manchester United', 'Los Angeles Lakers']",4267,343,8142,43,0.5814851881505204,0.8686,0.6560712142428486,0.5215,0.5368592473979183
8675704545357528,female,married,High School,"East Charles, Guam","['Baseball', 'Football']","['Los Angeles Lakers', 'FC Barcelona']",1194,12,9383,29,0.3939051240992794,0.8024,0.47165433086617325,0.7144999999999999,0.6195795036028823
8852219537673896,female,single,Master's,"North Trevor, Switzerland",['Tennis'],"['Los Angeles Lakers', 'New York Knicks']",1954,263,4666,51,0.746697357886309,0.6526,0.5172634526905381,0.7254999999999999,0.7080105684547637
6688560992466208,male,single,Bachelor's,"Bookerchester, Falkland Islands (Malvinas)",['Tennis'],"['Los Angeles Lakers', 'Real Madrid']",4025,49,9614,81,0.596216973578863,0.6098,0.6415483096619324,0.5405,0.5955321056845476
471894497679977,female,widowed,Associate's,"Lake Williammouth, South Africa",['Hockey'],"['New York Knicks', 'FC Barcelona']",4409,14,1989,168,0.4199059247397919,0.5028,0.6645929185837167,0.7839999999999999,0.9147763010408326
4518627532296142,female,divorced,Master's,"North Erinport, Lao People's Democratic Republic","['Football', 'Tennis', 'Basketball']","['Real Madrid', 'Manchester United']",189,35,2531,45,0.725330264211369,0.40700000000000003,0.41134226845369076,0.7224999999999999,0.8846789431545236
8181816875623773,female,widowed,Bachelor's,"Johnsonfurt, El Salvador",['Hockey'],"['FC Barcelona', 'Los Angeles Lakers']",3292,363,4197,167,0.5420036028823059,0.5726,0.5975595119023804,0.7835,0.6867855884707766
2411812903368219,male,married,Master's,"North Jasonshire, San Marino",['Basketball'],['New York Knicks'],4856,117,1173,44,0.7117393915132105,0.8234,0.6914182836567313,0.522,0.9062424339471578
4272491440246057,female,single,Associate's,"Whitebury, Uzbekistan",['Tennis'],"['New York Knicks', 'Los Angeles Lakers']",3911,422,1514,89,0.41515212169735793,0.6844,0.6347069413882777,0.7444999999999999,0.7705915132105685
2724927504524638,female,divorced,High School,"Breannashire, Sao Tome and Principe","['Tennis', 'Basketball', 'Soccer']",['Real Madrid'],2232,336,732,20,0.30732586068855083,0.46720000000000006,0.5339467893578715,0.71,0.8362965572457965
103042153070591,female,married,Master's,"East Jenniferview, Congo",['Hockey'],['Real Madrid'],1880,431,2826,194,0.7282826261008807,0.8862000000000001,0.5128225645129026,0.7969999999999999,0.7144694955964772
4749267819554747,female,divorced,PhD,"New Cynthiafurt, Somalia","['Soccer', 'Hockey']","['FC Barcelona', 'Los Angeles Lakers']",2118,401,6771,193,0.9677642113690953,0.4802,0.5271054210842169,0.7965,0.5685431545236189
5595274734236071,male,widowed,Master's,"Brayhaven, Swaziland","['Football', 'Tennis']",['Manchester United'],640,10,5014,93,0.7501801441152922,0.502,0.43840768153630727,0.5465,0.7952794235388311
7223157322990397,male,married,Master's,"East Saratown, Heard Island and McDonald Islands","['Football', 'Baseball', 'Tennis']","['New York Knicks', 'Real Madrid']",3380,54,4811,33,0.748148518815052,0.8108000000000001,0.6028405681136227,0.5165,0.7858059247397918
5842940820676109,female,widowed,High School,"North Brittany, Ghana",['Soccer'],"['FC Barcelona', 'Manchester United']",3216,281,8887,103,0.3889411529223379,0.5562,0.5929985997199441,0.7515,0.5318353883106484
8266854241441590,female,widowed,Master's,"New Lisa, Greenland",['Football'],['FC Barcelona'],3835,29,3118,105,0.7312049639711768,0.5058,0.6301460292058412,0.7525,0.8635801441152922
558129536661138,male,divorced,PhD,"Lake Jennifer, Palestinian Territory","['Hockey', 'Tennis']","['New York Knicks', 'Real Madrid']",2387,18,6557,177,0.9656224979983987,0.4036,0.543248649729946,0.5885,0.7303100080064051
5781721556368133,male,widowed,PhD,"Abigailville, Sri Lanka",['Tennis'],['Real Madrid'],2640,185,6954,24,0.969595676541233,0.537,0.5584316863372675,0.512,0.647617293835068
2539181657132375,female,widowed,Bachelor's,"Stevenside, New Zealand",['Basketball'],['Manchester United'],155,201,9248,170,0.5925540432345877,0.5402,0.40930186037207444,0.7849999999999999,0.5493838270616493
7642591419967389,male,married,PhD,"South Stephenburgh, Chad","['Soccer', 'Hockey']","['FC Barcelona', 'Real Madrid']",1760,173,3794,74,0.9379703763010409,0.8346,0.505621124224845,0.537,0.7789184947958366
8749730302389240,female,widowed,Bachelor's,"New Jonathonchester, Gambia","['Baseball', 'Soccer']",['Manchester United'],3902,114,4471,116,0.5447457966373098,0.5228,0.6341668333666733,0.758,0.7754168134507606
3356893299902736,male,single,Bachelor's,"Martinstad, French Guiana","['Hockey', 'Tennis', 'Football']",['FC Barcelona'],3223,324,9974,97,0.5998198558847078,0.6648,0.5934186837367473,0.5485,0.4711205764611689
3867622601952901,female,single,Bachelor's,"West Judithmouth, Mongolia","['Soccer', 'Baseball']",['Manchester United'],680,77,8112,63,0.5811849479583667,0.6154,0.4408081616323265,0.7314999999999999,0.6444602081665332
8719100736959640,female,married,Associate's,"East Leah, Kazakhstan","['Tennis', 'Basketball', 'Hockey']",['Real Madrid'],4392,44,7653,152,0.47659127301841475,0.8088000000000001,0.6635727145429086,0.776,0.6760349079263411
6631483154000580,female,divorced,Bachelor's,"Hernandezbury, Oman",['Soccer'],['Manchester United'],4382,460,1684,109,0.516853482786229,0.49200000000000005,0.6629725945189038,0.7545,0.748586068855084
8071802775433297,male,divorced,High School,"Lake Jaredbury, New Caledonia","['Baseball', 'Basketball', 'Soccer']",['FC Barcelona'],3233,250,4424,155,0.344275420336269,0.45,0.5940188037607521,0.5775,0.7228983186549239
8365375595268486,male,divorced,Associate's,"New Joseph, Qatar","['Soccer', 'Baseball', 'Basketball']","['FC Barcelona', 'Real Madrid']",3120,94,2547,39,0.4254903923138511,0.4188,0.5872374474894979,0.5195,0.8604384307445957
2716099405971346,female,single,Bachelor's,"Jacksonmouth, Saint Lucia","['Football', 'Baseball', 'Tennis']",['Los Angeles Lakers'],321,58,765,2,0.50765612489992,0.6116,0.4192638527705541,0.701,0.9461755004003203
4152461829560060,male,single,Master's,"Johnsonville, Kenya","['Tennis', 'Soccer', 'Football']",['Manchester United'],3933,33,4939,185,0.7494295436349079,0.6066,0.6360272054410883,0.5925,0.7890818254603683
7647838126015173,male,single,High School,"New April, New Caledonia",['Basketball'],['New York Knicks'],554,91,5595,53,0.3559947958366693,0.6182,0.433246649329866,0.5265,0.7396208166533227
4029354102440403,male,divorced,PhD,"Prattchester, Guadeloupe",['Hockey'],"['Manchester United', 'FC Barcelona']",976,57,729,32,0.9072958366693354,0.41140000000000004,0.4585717143428686,0.516,0.948016653322658
1911656266619229,female,married,High School,"South Ian, Isle of Man",['Tennis'],"['New York Knicks', 'Real Madrid']",2630,21,7128,31,0.37133706965572455,0.8042,0.5578315663132627,0.7154999999999999,0.7062517213771017
8965772047459974,female,widowed,Bachelor's,"North Bonnie, Malta","['Hockey', 'Baseball']","['Manchester United', 'New York Knicks']",2283,356,8409,176,0.5841573258606886,0.5712,0.5370074014802961,0.7879999999999999,0.5209706965572458
2906025517561804,female,widowed,Master's,"West Christina, Turkmenistan","['Hockey', 'Football']",['New York Knicks'],1196,130,7313,188,0.7731885508406725,0.526,0.4717743548709742,0.7939999999999999,0.6552457966373098
4182232961489880,male,single,Bachelor's,"Wellstown, Puerto Rico",['Hockey'],['FC Barcelona'],2846,246,4958,63,0.5496196957566053,0.6492,0.5707941588317663,0.5315,0.7031212169735788
1350473185879187,male,single,Associate's,"Ramosmouth, Isle of Man","['Soccer', 'Basketball']","['Manchester United', 'Los Angeles Lakers']",2969,132,1686,106,0.41687349879903923,0.6264,0.5781756351270254,0.553,0.8797060048038431
6358606736644636,male,divorced,Bachelor's,"Tiffanyton, Cambodia","['Football', 'Baseball', 'Tennis']","['FC Barcelona', 'Los Angeles Lakers']",4018,51,7553,0,0.5755904723779023,0.4102,0.6411282256451291,0.5,0.6772381104883907
7764411949220539,male,single,Associate's,"East Brianville, Rwanda","['Soccer', 'Football', 'Baseball']",['Los Angeles Lakers'],4524,372,6080,115,0.46084867894315457,0.6744,0.671494298859772,0.5575,0.6078052842273819
5015028778092349,female,divorced,Master's,"Lake Katelyn, Argentina","['Football', 'Tennis']",['Real Madrid'],4826,212,3258,97,0.7326060848678942,0.4424,0.689617923584717,0.7484999999999999,0.7847756605284227
581081348840018,female,single,Master's,"Davisfort, Morocco",['Baseball'],['Los Angeles Lakers'],1659,234,4116,116,0.7411929543634908,0.6468,0.4995599119823965,0.758,0.7416281825460368
5147267689142317,female,divorced,Master's,"Collinsborough, Reunion",['Basketball'],['FC Barcelona'],4665,21,7010,124,0.7701561248999199,0.4042,0.6799559911982397,0.762,0.7109755004003202
2415957214439332,male,single,Master's,"South Gregoryberg, North Macedonia","['Basketball', 'Football']","['Real Madrid', 'New York Knicks']",3321,41,8406,185,0.7841273018414732,0.6082,0.5992998599719944,0.5925,0.6470907926341073
6835796347987641,male,single,High School,"Estesland, Wallis and Futuna","['Baseball', 'Basketball']","['Manchester United', 'New York Knicks']",3627,423,4988,124,0.34991993594875903,0.6846,0.6176635327065413,0.562,0.6311202562049639
3345931632942275,female,widowed,Bachelor's,"Lindseyhaven, El Salvador","['Baseball', 'Soccer', 'Football']","['Real Madrid', 'FC Barcelona']",2920,136,5234,136,0.5523819055244196,0.5272,0.5752350470094019,0.768,0.7360723779023218
3665640793374231,male,single,PhD,"New Lindseyhaven, Croatia",['Hockey'],['Los Angeles Lakers'],2712,140,4820,130,0.9482385908726982,0.628,0.5627525505101021,0.565,0.7510456365092073
1520207522808619,male,divorced,PhD,"Christinemouth, France",['Tennis'],['Real Madrid'],1036,295,7265,119,0.9727081665332266,0.459,0.4621724344868974,0.5595,0.5911673338670936
2170677304561423,male,married,High School,"Lake Michael, Serbia",['Football'],"['Manchester United', 'Real Madrid']",1644,251,3896,129,0.3389911929543635,0.8502000000000001,0.4986597319463893,0.5645,0.743635228182546
9162220637973317,female,widowed,High School,"New Paulaland, Panama","['Hockey', 'Soccer']","['FC Barcelona', 'New York Knicks']",4785,315,9594,11,0.3960168134507606,0.563,0.6871574314862973,0.7054999999999999,0.4899327461969575
2515656274389324,male,married,High School,"Shannonbury, Cameroon","['Football', 'Tennis', 'Baseball']","['FC Barcelona', 'Manchester United']",767,15,3499,195,0.33501801441152923,0.803,0.44602920584116823,0.5975,0.853927942353883
421588674134874,male,married,PhD,"Tammyport, Poland",['Tennis'],"['Manchester United', 'Los Angeles Lakers']",3973,187,2596,126,0.9259807846277022,0.8374,0.6384276855371074,0.563,0.8212768614891913
1240049844450938,male,widowed,High School,"New Holly, Cote d'Ivoire",['Tennis'],"['New York Knicks', 'Real Madrid']",2556,353,6491,164,0.3649619695756605,0.5706,0.5533906781356271,0.582,0.5989521216973579
